Region,Type,UnitCode,ParkName,State,Year,Month,Visitors,Camping,OtherLodging,OtherCamping
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2011,4,"4,460",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2011,5,"4,881",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2011,6,"5,212",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2011,7,"7,377",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2011,8,"2,944",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2011,9,"4,827",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2011,10,"5,481",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2011,11,"2,197",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2011,12,"1,920",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2012,1,"1,310",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2012,2,"1,673",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2012,3,"3,722",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2012,4,"5,871",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2012,5,"4,997",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2012,6,"7,233",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2012,7,"5,661",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2012,8,"7,583",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2012,9,"6,533",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2012,10,"3,634",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2012,11,"2,982",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2012,12,"1,671",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2013,1,"1,519",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2013,2,"1,103",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2013,3,"3,363",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2013,4,"3,255",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2013,5,"4,564",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2013,6,"5,831",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2013,7,"5,728",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2013,8,"7,615",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2013,9,"6,997",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2013,10,"1,717",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2013,11,"2,863",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2013,12,"1,583",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2014,1,"1,050",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2014,2,903,0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2014,3,"2,522",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2014,4,"4,649",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2014,5,"5,331",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2014,6,"5,460",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2014,7,"6,354",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2014,8,"7,578",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2014,9,"4,919",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2014,10,"4,956",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2014,11,"2,692",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2014,12,"1,691",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2015,1,908,0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2015,2,927,0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2015,3,"1,948",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2015,4,"4,034",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2015,5,"5,630",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2015,6,"5,682",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2015,7,"6,258",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2015,8,"7,623",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2015,9,"6,288",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2015,10,"5,452",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2015,11,"3,967",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2015,12,"2,535",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2016,1,"2,231",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2016,2,"1,704",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2016,3,"3,668",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2016,4,"4,139",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2016,5,"5,290",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2016,6,"6,348",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2016,7,"6,321",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2016,8,"7,453",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2016,9,"6,326",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2016,10,"5,232",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2016,11,"3,763",0,0,0
Northeast,National Historic Site,HOFU,Hopewell Furnace National Historic Site,PA,2016,12,"1,692",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2010,1,"3,809",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2010,2,"3,387",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2010,3,"4,818",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2010,4,"5,169",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2010,5,"8,833",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2010,6,"10,489",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2010,7,"8,639",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2010,8,"7,053",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2010,9,"7,170",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2010,10,"8,259",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2010,11,"3,607",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2010,12,"3,081",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2011,1,"2,368",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2011,2,"4,161",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2011,3,"3,433",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2011,4,"4,563",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2011,5,"7,337",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2011,6,"11,516",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2011,7,"8,091",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2011,8,"6,127",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2011,9,"7,879",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2011,10,"7,470",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2011,11,"3,401",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2011,12,"3,499",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2012,1,"4,357",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2012,2,"4,186",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2012,3,"4,360",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2012,4,"9,865",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2012,5,"30,744",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2012,6,"12,486",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2012,7,"7,829",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2012,8,"7,316",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2012,9,"9,746",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2012,10,"6,904",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2012,11,"3,128",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2012,12,"2,787",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2013,1,"5,333",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2013,2,"3,823",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2013,3,"2,646",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2013,4,"4,243",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2013,5,"8,900",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2013,6,"12,943",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2013,7,"7,981",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2013,8,"6,108",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2013,9,"6,205",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2013,10,"2,910",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2013,11,"3,930",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2013,12,"2,374",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2014,1,"2,158",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2014,2,"2,239",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2014,3,"4,535",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2014,4,"5,668",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2014,5,"9,384",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2014,6,"8,722",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2014,7,"8,263",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2014,8,"7,455",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2014,9,"7,652",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2014,10,"6,878",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2014,11,"2,514",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2014,12,"3,688",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2015,1,"3,068",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2015,2,"5,711",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2015,3,"4,470",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2015,4,"4,858",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2015,5,"8,939",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2015,6,"13,496",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2015,7,"8,041",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2015,8,"7,212",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2015,9,"8,513",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2015,10,"8,325",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2015,11,"2,872",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2015,12,"3,234",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2016,1,"3,752",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2016,2,"3,682",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2016,3,"5,533",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2016,4,"5,722",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2016,5,"10,809",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2016,6,"16,253",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2016,7,"9,064",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2016,8,"8,269",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2016,9,"10,388",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2016,10,"7,939",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2016,11,"3,396",0,0,0
Midwest,National Monument,HOME,Homestead National Monument of America,NE,2016,12,"2,948",0,0,0
Midwest,National Park,HOSP,Hot Springs National Park,AR,2010,1,"57,714",169,0,0
Midwest,National Park,HOSP,Hot Springs National Park,AR,2010,2,"45,426",184,0,0
Midwest,National Park,HOSP,Hot Springs National Park,AR,2010,3,"121,062","1,094",0,0
Midwest,National Park,HOSP,Hot Springs National Park,AR,2010,4,"80,605","1,418",0,0
Midwest,National Park,HOSP,Hot Springs National Park,AR,2010,5,"137,294","1,097",0,0
Midwest,National Park,HOSP,Hot Springs National Park,AR,2010,6,"165,950","1,747",0,0
Midwest,National Park,HOSP,Hot Springs National Park,AR,2010,7,"170,185","1,825",0,0
Midwest,National Park,HOSP,Hot Springs National Park,AR,2010,8,"115,694",799,0,0
Midwest,National Park,HOSP,Hot Springs National Park,AR,2010,9,"145,083","1,147",0,0
Midwest,National Park,HOSP,Hot Springs National Park,AR,2010,10,"120,130","1,425",0,0
Midwest,National Park,HOSP,Hot Springs National Park,AR,2010,11,"92,167","1,223",0,0
Midwest,National Park,HOSP,Hot Springs National Park,AR,2010,12,"60,497",281,0,0
Midwest,National Park,HOSP,Hot Springs National Park,AR,2011,1,"64,291",221,0,0
Midwest,National Park,HOSP,Hot Springs National Park,AR,2011,2,"56,491",275,0,0
Midwest,National Park,HOSP,Hot Springs National Park,AR,2011,3,"99,721","1,635",0,0
Midwest,National Park,HOSP,Hot Springs National Park,AR,2011,4,"90,462","1,132",0,0
Midwest,National Park,HOSP,Hot Springs National Park,AR,2011,5,"117,839","1,522",0,0
Midwest,National Park,HOSP,Hot Springs National Park,AR,2011,6,"154,855","1,787",0,0
Midwest,National Park,HOSP,Hot Springs National Park,AR,2011,7,"166,479","1,834",0,0
Midwest,National Park,HOSP,Hot Springs National Park,AR,2011,8,"138,971","1,073",0,0
Midwest,National Park,HOSP,Hot Springs National Park,AR,2011,9,"206,766","1,215",0,0
Midwest,National Park,HOSP,Hot Springs National Park,AR,2011,10,"128,869","1,687",0,0
Midwest,National Park,HOSP,Hot Springs National Park,AR,2011,11,"97,348","1,268",0,0
Midwest,National Park,HOSP,Hot Springs National Park,AR,2011,12,"74,262",294,0,0
